Source Name,No.,Title,Tender No.,Category,Ministry,Tenderer,Address,Date,Display Date,Price
myprocurement_export (10).xlsx,31,"TENDER PERKHIDMATAN MENYEDIA, MEMBEKAL, MENGHANTAR DAN MENGHIDANG MAKANAN BERMASAK (ISLAM) DI AKADEMI KEMAHIRAN KEMAS SERI ISKANDAR (AKKSI), PERAK BAGI TEMPOH 24 BULAN",QT250000000014727,Perkhidmatan Bukan Perunding,KEMENTERIAN KEMAJUAN DESA DAN WILAYAH,SAGA MERAH SDN. BHD.,"S/27 LOT 419, JALAN WAKAF MEK ZAINAB KOTA BHARU 15300 KELANTAN",11/26/25 4:41,12/10/25 4:41,"3,294,000.00"
myprocurement_export (10).xlsx,39,TENDER BAGI PENYEDIAAN LUKISAN TERUKUR BAGI PROJEK MENAIKTARAF BANGUNAN DI KOMPLEKS ANGKASAPURI JABATAN PENYIARAN MALAYSIA KUALA LUMPUR,QT250000000028482,Perkhidmatan Bukan Perunding,KEMENTERIAN KOMUNIKASI,GEODELTA SYSTEMS SDN. BHD.,"NO. 45A, JALAN SS20/11, DAMANSARA UTAMA PETALING 47400 SELANGOR",11/26/25 4:41,12/3/25 4:41,"799,000.00"
myprocurement_export (10).xlsx,44,"TENDER BEKALAN CATUAN MAKANAN MENTAH, BASAH DAN KERING DI RUMAH SERI KENANGAN (RSK) TAIPING, PERAK BAGI TEMPOH 24 BULAN",QT250000000021558,Bekalan,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",SAGA MERAH SDN. BHD.,"S/27 LOT 419, JALAN WAKAF MEK ZAINAB KOTA BHARU 15300 KELANTAN",11/26/25 4:41,12/8/25 4:41,"2,896,761.60"
myprocurement_export (11).xlsx,48,"TENDER BEKALAN CATUAN MAKANAN MENTAH, BASAH DAN KERING DI RUMAH SERI KENANGAN (RSK) ULU KINTA, PERAK BAGI TEMPOH 24 BULAN",QT250000000021552,Bekalan,"KEMENTERIAN PEMBANGUNAN WANITA, KELUARGA DAN MASYARAKAT",INFLOW GLOBAL MARKETING (M) SDN BHD,"B7, KAWASAN INDUSTRI MARA, BT.7 1/2, JALAN TAMBUN KINTA 31150 PERAK",11/26/25 4:41,12/2/25 4:41,"3,035,161.00"
myprocurement_export (12).xlsx,30,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SELANGOR (8) DI BAWAH JABATAN PENDIDIKAN NEGERI SELANGOR , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI C) MULAI 1 JANUARI 2026",QT250000000020382,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,CITRA MULIA PELANGI RESOURCES,"NO. 4, JALAN USJ 1/2D, SUBANG MEWAH PETALING 47500 SELANGOR",11/26/25 4:41,TIADA MAKLUMAT,"4,806,270.00"
myprocurement_export (10).xlsx,11,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA KOLEJ VOKASIONAL GOMBAK DI BAWAH BAHAGIAN PENDIDIKAN DAN LATIHAN TEKNIKAL VOKASIONAL , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI A) MULAI 1 JANUARI 2026",QT250000000020600,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,CAPAI JAYA ENTERPRISE,"3094,, JALAN HAJI KASSIM,, KAMPUNG SUNGAI CHINCHIN, GOMBAK 53100 SELANGOR",11/26/25 4:41,12/9/25 4:41,"11,665,836.00"
myprocurement_export (10).xlsx,49,"TAWARAN TENDER MEMBEKAL, MENGHANTAR, MEMASANG, MENGUJI DAN MENTAULIAH SATU (1) UNIT NIR/ICG FLUORESCENCE LAPAROSCOPIC SYSTEM 3D BAGI KEGUNAAN JABATAN UROLOGI  DI HOSPITAL SELAYANG",QT250000000026753,Bekalan,KEMENTERIAN KESIHATAN,COMMERMEGA SDN. BHD.,"NO 12A, JALAN IMPIAN MAKMUR 3/A, TAMAN SAUJANA IMPIAN ULU LANGAT 43000 SELANGOR",11/26/25 4:41,TIADA MAKLUMAT,"699,860.00"
myprocurement_export (10).xlsx,56,"PERKHIDMATAN KEBERSIHAN BANGUNAN, KAWASAN DAN PENYELENGGARAAN LANDSKAP DI INSTITUT LATIHAN KEMENTERIAN KESIHATAN MALAYSIA (ILKKM) KOTA KINABALU, SABAH BAGI TEMPOH TIGA PULUH ENAM (36) BULAN",QT250000000026983,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,BORNEO KREATIF ENTERPRISE PLT,"LOT 38, 2ND FLOOR, BLOCK E, KOBUSAK COMMERCIAL CENTRE, JALAN PINTAS KOTA KINABALU 88300 SABAH",11/26/25 4:41,12/10/25 4:41,"4,015,623.60"
myprocurement_export (11).xlsx,12,"PERKHIDMATAN PEMBANGUNAN DAN MENAIKTARAF SISTEM PEMBEKALAN DATA HIDROLOGI JPS MALAYSIA BAGI MENYOKONG PROJEK RANGKAIAN STESEN HIDROLOGI NASIONAL (RHN) FASA 1 DI BAHAGIAN PENGURUSAN SUMBER AIR DAN HIDROLOGI, JABATAN PENGAIRAN DAN SALIRAN MALAYSIA",QT250000000017142,Perkhidmatan Bukan Perunding,KEMENTERIAN PERALIHAN TENAGA DAN TRANSFORMASI AIR,GLOBAL DEFENCE SYSTEMS SDN. BHD.,"NO. 2B JALAN SUARASA 8/2, BANDAR TUN HUSSEIN ONN ULU LANGAT 43200 SELANGOR",11/25/25 4:41,12/5/25 4:41,"524,880.00"
myprocurement_export (11).xlsx,93,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SM AGAMA PERSEKUTUAN BENTONG (TMUA) DI BAWAH BAHAGIAN PENGURUSAN SEKOLAH BERASRAMA PENUH , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI A) MULAI 1 JANUARI 2026",QT250000000020162,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,DEENAZ HERITAGE ENTERPRISE,"NO.26,, JALAN GAU INDAH 5,, TAMAN GAU INDAH TEMERLOH 28000 PAHANG",11/25/25 4:41,12/10/25 4:41,"16,180,668.00"
myprocurement_export (10).xlsx,9,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SEKOLAH SUKAN MALAYSIA PAHANG DI BAWAH BAHAGIAN SUKAN, KOKURIKULUM DAN KESENIAN , KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JANUARI 2026",QT250000000020168,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,ASY MAJU ENTERPRISE,"3, LORONG SERI DAMAI AMAN 38,, TAMAN TAS JAYA KUANTAN 25150 PAHANG",11/25/25 4:41,12/10/25 4:41,"25,794,236.16"
myprocurement_export (10).xlsx,30,"[HIJAU] PERKHIDMATAN MAKANAN BERMASAK UNTUK ORANG KENA TAHAN (OKT) DI BILIK TAHANAN IBU PEJABAT JABATAN IMIGRESEN MALAYSIA, PUTRAJAYA.",QT250000000013642,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,HANA SANJUNG VENTURE,"NO. 53, JALAN DIVIDEN DUA 23/6B, SEKSYEN 23 PETALING 40300 SELANGOR",11/24/25 4:41,12/8/25 4:41,"2,230,971.30"
myprocurement_export (10).xlsx,34,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SM IMTIAZ BESUT DI BAWAH JABATAN PENDIDIKAN NEGERI TERENGGANU, KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI A) MULAI 1 JANUARI 2026",QT250000000020006,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,NORTH TEN,"NO. 77,, KAMPUNG ALOR LINTANG,, BESUT BESUT 22200 TERENGGANU",11/24/25 4:41,12/9/25 4:41,"11,980,332.00"
myprocurement_export (11).xlsx,43,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMK PUTERA DI BAWAH JABATAN PENDDIKAN NEGERI KELANTAN , KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JANUARI 2026",QT250000000020514,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,SAGA MERAH SDN. BHD.,"S/27 LOT 419, JALAN WAKAF MEK ZAINAB KOTA BHARU 15300 KELANTAN",11/24/25 4:41,12/8/25 4:41,"15,133,230.00"
myprocurement_export (11).xlsx,74,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SBP INTEGRASI BATU RAKIT (TMUA) DI BAWAH BAHAGIAN PENGURUSAN SEKOLAH BERASRAMA PENUH , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI B) MULAI 1 JANUARI 2026",QT250000000020164,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,SRI SELASIH FOOD & CATERING,"NO 37774, TINGKAT 1,, BLOK C, JALAN GONG PAK DAMAT,, TAMAN DESA JAYA, KUALA TERENGGANU 21300 TERENGGANU",11/24/25 4:41,12/9/25 4:41,"11,530,512.00"
myprocurement_export (11).xlsx,94,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SEKOLAH SUKAN MALAYSIA SABAH DI BAWAH BAHAGIAN SUKAN, KOKURIKULUM DAN KESENIAN , KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JANUARI 2026",QT250000000020169,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,JAZZUL ENTERPRISE,"SUITE 10C F02, 10TH FLOOR, BLOCK C, KARAMUNSING COMPLEX, KOTA KINABALU 88300 SABAH",11/24/25 4:41,12/10/25 4:41,"17,843,898.24"
myprocurement_export (12).xlsx,4,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA TERENGGANU (7) DI BAWAH JABATAN PENDIDIKAN NEGERI TERENGGANU, KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI C) MULAI 1 JANUARI 2026",QT250000000020012,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,LEGASI RUSLINDA TRADING,"111 TAMAN DESA JAYA,, KAMPUNG BANGGUL TIANG KULAT, KUALA TERENGGANU 21200 TERENGGANU",11/24/25 4:41,TIADA MAKLUMAT,"5,332,158.72"
myprocurement_export (12).xlsx,29,PEROLEHAN ALL TERRAIN TACTICAL ASSAULT E-BIKE (ATEB) UNTUK KEGUNAAN POLIS DIRAJA MALAYSIA [KDN/PL  86/2024-PT],QT240000000019551,Bekalan,KEMENTERIAN DALAM NEGERI,RTG INTECH CORPORATION (M) SDN. BHD.,"NO 8, JALAN 6/11, KAWASAN PERINDUSTRIAN RICHING ULU LANGAT 43500 SELANGOR",11/24/25 4:41,TIADA MAKLUMAT,"2,388,000.00"
myprocurement_export (12).xlsx,39,PERKHIDMATAN PENYELENGGARAAN SECARA KOMPREHENSIF KENDERAAN BACKSCATTER X-RAY UNTUK POLIS DIRAJA MALAYSIA (PDRM),QT250000000027082,Perkhidmatan Bukan Perunding,KEMENTERIAN DALAM NEGERI,DITTA TECHNOLOGY SDN. BHD.,"NO. 32A-1, JALAN SERI REJANG 4, RAMPAI BUSINESS PARK SOUTH TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",11/24/25 4:41,TIADA MAKLUMAT,"7,761,960.00"
myprocurement_export (12).xlsx,63,"PEMBEKALAN MAKANAN MENTAH, BASAH DAN KERING KEPADA PUSAT PEMULIHAN PENAGIHAN NARKOTIK BATU KURAU, AGENSI ANTIDADAH KEBANGSAAN MALAYSIA, PERAK DARUL RIDZUAN",QT250000000016342,Bekalan,KEMENTERIAN DALAM NEGERI,WHA GROUP HOLDINGS SDN. BHD.,"NO. 92 ARAS 1, PERSIARAN DAMAI 1, DAMAI COURT TEMERLOH 28000 PAHANG",11/24/25 4:41,TIADA MAKLUMAT,"5,729,620.80"
myprocurement_export (12).xlsx,64,PEROLEHAN SOLAR PORTABLE UPS 5000 WATT UNTUK KEGUNAAN DI POS - POS PASUKAN GERAKAN AM,QT250000000023630,Bekalan,KEMENTERIAN DALAM NEGERI,TEKAD COMMUNICATIONS (M) SDN. BHD.,"NO.17, JALAN 9/2, TAMAN IKS, SEKSYEN 9 ULU LANGAT 43650 SELANGOR",11/24/25 4:41,TIADA MAKLUMAT,"1,948,800.00"
myprocurement_export (10).xlsx,5,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA TERENGGANU (5) DI BAWAH JABATAN PENDIDIKAN NEGERI TERENGGANU, KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI B) MULAI 1 JANUARI 2026",QT250000000020010,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,IRKAZ GOURMET  SDN. BHD.,"8994-2, BANGUNAN KOMPLEKS KOMERSIAL MARANG, BANDAR MARANG MARANG 21600 TERENGGANU",11/24/25 4:41,12/11/25 4:41,"10,266,102.00"
myprocurement_export (10).xlsx,10,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMK BUKIT NENAS DI BAWAH JABATAN PENDIDIKAN NEGERI TERENGGANU , KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JANUARI 2026",QT250000000020532,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,ALRAZIA ENTERPRISE,"20,TANAH LOT,JALAN PASIR PANJANG,KUALA TERENGGANU KUALA TERENGGANU 21100 TERENGGANU",11/24/25 4:41,12/9/25 4:41,"19,711,641.60"
myprocurement_export (10).xlsx,51,"[FTA(CPTPP)] [HIJAU] PERKHIDMATAN SEWAAN  KOMPUTER RIBA, PENCETAK BERWARNA MULTIFUNGSI, PROJEKTOR DAN CHARGING CART SECARA SEWA GUNA (LEASE TO USE) UNTUK KEPERLUAN PENGAJARAN  DAN PEMBELAJARAN (PDP) DI  MAKMAL KOMPUTER SEKOLAH KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) FASA 4 BAGI TEMPOH  65 BULAN (ZON 3: PERAK)  (MAKLUMAT LANJUT SILA LAYARI LAMAN  SESAWANG HTTPS://WWW.MOE.GOV.MY/PEROLEHAN/TENDER /TAWARAN-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG]",QT250000000012301,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,MANTASOFT SDN. BHD.,"NO. 27-2, JALAN WANGSA DELIMA 13, WANGSA LINK TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",11/20/25 4:41,12/9/25 4:41,"32,964,389.40"
myprocurement_export (10).xlsx,52,"[FTA(CPTPP)] [HIJAU] PERKHIDMATAN SEWAAN KOMPUTER RIBA, PENCETAK BERWARNA MULTIFUNGSI, PROJEKTOR DAN CHARGING CART SECARA SEWA GUNA (LEASE TO USE) UNTUK KEPERLUAN PENGAJARAN DAN PEMBELAJARAN (PDP) DI MAKMAL KOMPUTER SEKOLAH KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) FASA 4 BAGI TEMPOH  65 BULAN (ZON 5: KELANTAN, TERENGGANU DAN PAHANG)  (MAKLUMAT LANJUT SILA LAYARI LAMAN  SESAWANG HTTPS://WWW.MOE.GOV.MY/PEROLEHAN/TENDER/TAWARAN-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG]",QT250000000012303,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,ETIKA INFO SDN. BHD.,"BLOCK G-10-01, NO. 3 PERSIARAN ARKED, BUKIT JELUTONG, SEKSYEN U8, PETALING 40150 SELANGOR",11/20/25 4:41,12/9/25 4:41,"18,253,764.00"
myprocurement_export (10).xlsx,53,"[FTA(CPTPP)] [HIJAU] PERKHIDMATAN SEWAAN  KOMPUTER RIBA, PENCETAK BERWARNA MULTIFUNGSI, PROJEKTOR DAN CHARGING CART SECARA SEWA GUNA (LEASE TO USE) UNTUK KEPERLUAN PENGAJARAN DAN PEMBELAJARAN (PDP) DI MAKMAL KOMPUTER SEKOLAH KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) FASA 4 BAGI TEMPOH  65 BULAN (ZON 6: SABAH)  (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG HTTPS://WWW.MOE.GOV.MY/PEROLEHAN/TENDER/TAWARAN-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG]",QT250000000012304,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,HAYNIK HOLDING SDN. BHD.,"NO.3-3, LEVEL 1, BLOCK 3, CITY GARDEN COMMERCIAL CENTRE, JALAN NIRWANA, TAMAN NIRWANA ULU LANGAT 68000 SELANGOR",11/20/25 4:41,12/9/25 4:41,"29,710,606.80"
myprocurement_export (10).xlsx,63,"[FTA(CPTPP)] [HIJAU] PERKHIDMATAN SEWAAN KOMPUTER RIBA, PENCETAK BERWARNA MULTIFUNGSI, PROJEKTOR DAN CHARGING CART SECARA SEWA GUNA (LEASE TO USE) UNTUK KEPERLUAN PENGAJARAN DAN PEMBELAJARAN (PDP) DI MAKMAL KOMPUTER SEKOLAH KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) FASA 4 BAGI TEMPOH  65 BULAN (ZON 1: PERLIS, KEDAH DAN PULAU PINANG) (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG: HTTPS://WWW.MOE.GOV.MY/PEROLEHAN/TENDER/ TAWARAN-TENDER) [TAWARAN PETENDER DIBENARKAN DALAM BM/ENG]",QT250000000012299,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,MITRACORP RESOURCES SDN. BHD.,"7-2 JALAN METRO AVENUE 1, METRO AVENUE ULU LANGAT 43000 SELANGOR",11/20/25 4:41,12/15/25 4:41,"9,301,410.00"
myprocurement_export (10).xlsx,64,"FTA(CPTPP)] [HIJAU] PERKHIDMATAN SEWAAN  KOMPUTER RIBA, PENCETAK BERWARNA MULTIFUNGSI, PROJEKTOR DAN CHARGING CART SECARA SEWA GUNA (LEASE TO USE) UNTUK KEPERLUAN PENGAJARAN DAN PEMBELAJARAN (PDP) DI MAKMAL KOMPUTER SEKOLAH KEMENTERIAN PENDIDIKAN MALAYSIA (KPM) FASA 4 BAGI TEMPOH  65 BULAN  (ZON 2: SELANGOR, W.P. KUALA LUMPUR DAN W.P. PUTRAJAYA) (MAKLUMAT LANJUT SILA LAYARI LAMAN SESAWANG HTTPS://WWW.MOE.GOV.MY/PEROLEHAN/TENDER/TAWARAN-TENDER)[TAWARAN PETENDER DIBENARKAN DALAM BM/ENG]",QT250000000012300,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,ALGOMINDA SDN. BHD.,"NO. 10-1B, JALAN BOLING PADANG F, 13/F, SEKSYEN 13 PETALING 40100 SELANGOR",11/20/25 4:41,12/9/25 4:41,"38,698,696.20"
myprocurement_export (11).xlsx,5,TENDER PEROLEHAN SEWAAN DAN BACAAN METER BAGI MESIN PENYALIN SELAMA TIGA PULUH ENAM (36) BULAN KEPADA PERPUSTAKAAN NEGARA MALAYSIA,QT250000000011236,Perkhidmatan Bukan Perunding,KEMENTERIAN PERPADUAN NEGARA,TERAS MAJU TRADING & SERVICES,"5-1, JALAN SAYANG 3, TAMAN RASA SAYANG, BATU 9 ULU LANGAT 43200 SELANGOR",11/18/25 4:41,11/28/25 4:41,"1,280,880.00"
myprocurement_export (10).xlsx,65,"TENDER PERKHIDMATAN MENCUCI BANGUNAN, MEMBERSIH KAWASAN, MEMOTONG RUMPUT DAN MENYELENGGARA LANDSKAP SELAMA 27 BULAN DI INSTITUT LATIHAN PERINDUSTRIAN (ILP) JITRA, JABATAN TENAGA MANUSIA, KEMENTERIAN SUMBER MANUSIA",QT250000000020582,Perkhidmatan Bukan Perunding,KEMENTERIAN SUMBER MANUSIA,PESTKILL SDN. BHD.,"NO.13, TINGKAT ATAS, JALAN SENA INDAH, TAMAN SENA INDAH TIADA MAKLUMAT DAERAH 01000 PERLIS",11/17/25 4:41,12/15/25 4:41,"1,171,260.00"
myprocurement_export (11).xlsx,39,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SBP INTEGRASI SELANDAR (TMUA) DI BAWAH BAHAGIAN PENGURUSAN SEKOLAH BERASRAMA PENUH , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI B) MULAI 1 JANUARI 2026",QT250000000020158,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,NIKMAT GEMILANG,"KEDAI MPJ, NO. 4,, TAMAN KESANG INDAH, KESANG TUA JASIN 77000 MELAKA",11/14/25 4:41,12/3/25 4:41,"11,848,032.00"
myprocurement_export (11).xlsx,40,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMKA MAAHAD MUAR (TMUA) DI BAWAH JABATAN PENDIDIKAN NEGERI JOHOR , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI A) MULAI 1 JANUARI 2026",QT250000000020170,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,TUJU UTAMA,"LOT 3240A, JALAN DENAI 11, KEMPAS BARU JOHOR BAHRU 81200 JOHOR",11/14/25 4:41,12/4/25 4:41,"16,212,798.00"
myprocurement_export (11).xlsx,44,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMK SERI KOTA DI BAWAH JABATAN PENDIDIKAN NEGERI MELAKA , KEMENTERIAN PENDIDIKAN MALAYSIA MULAI 1 JANUARI 2026",QT250000000020517,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,ARRYAN RESOURCES,NO.8 JALAN SP 12 TAMAN SEMABOK PERDANA MELAKA TENGAH 75050 MELAKA,11/14/25 4:41,12/3/25 4:41,"23,829,120.00"
myprocurement_export (11).xlsx,6,"TENDER BEKALAN BAHAN MENTAH BASAH DAN KERING SERTA MAKANAN BERMASAK (ISLAM) BAGI TUJUAN PENGAJARAN & PEMBELAJARAN DI KOLEJ KOMUNITI SELAYANG, KEMENTERIAN PENDIDIKAN TINGGI BAGI TEMPOH 24 BULAN",QT250000000015094,Bekalan,KEMENTERIAN PENDIDIKAN TINGGI,JASAMAJU ENTERPRISE,"NO.4 JALAN SG 9/25, TMN. SERI GOMBAK GOMBAK 68100 SELANGOR",11/13/25 4:41,11/25/25 4:41,"1,318,785.10"
myprocurement_export (12).xlsx,77,TENDER PERKHIDMATAN KAWALAN KESELAMATAN (TANPA SENJATA API) DI POLITEKNIK METRO TASEK GELUGOR BAGI TEMPOH 36 BULAN,QT250000000014179,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN TINGGI,JJ SECURITY SDN. BHD.,"19-2 JALAN RAMPAI NIAGA 5,, MEDAN NIAGA RAMPAI TIADA MAKLUMAT DAERAH 53300 WILAYAH PERSEKUTUAN KUALA LUMPUR",11/13/25 4:41,11/25/25 4:41,"537,580.80"
myprocurement_export (12).xlsx,99,"TENDER PERKHIDMATAN PEMBANGUNAN SISTEM PENGURUSAN MAKLUMAT POLITEKNIK, JABATAN PENDIDIKAN POLITEKNIK DAN KOLEJ KOMUNITI",QT250000000023461,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN TINGGI,3TD SOLUTIONS SDN. BHD.,"E3-06-03, TAMARIND SQUARE, PERSIARAN MULTIMEDIA SEPANG 63000 SELANGOR",11/13/25 4:41,11/27/25 4:41,"3,728,800.00"
myprocurement_export (11).xlsx,42,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMK AGAMA SYEIKH ABDULLAH FAHIM (TMUA) DI BAWAH JABATAN PENDIDIKAN NEGERI PULAU PINANG , KEMENTERIAN PENDIDIKAN MALAYSIA (KATEGORI A) MULAI 1 JANUARI 2026",QT250000000020456,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,NFJ SUPPLY RESOURCES,"BLOCK C-2-07, LORONG BELIBIS 24,, TAMAN BELIBIS SEBERANG PERAI SELATAN 14100 PULAU PINANG",11/13/25 4:41,12/2/25 4:41,"13,612,898.88"
myprocurement_export (11).xlsx,46,"PERKHIDMATAN MEMBEKAL MAKANAN BERMASAK KE ASRAMA SMK MUTIARA IMPIAN DI BAWAH JABATAN PENDIDIKAN NEGERI PULAU PINANG , KEMENTERIAN PENDIDIKAN MALAYSIA  MULAI 1 JANUARI 2026",QT250000000020524,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,MFH JITU ENTERPRISE,"NO. 205, TAMAN SINAR SEBERANG PERAI SELATAN 14300 PULAU PINANG",11/13/25 4:41,12/2/25 4:41,"26,845,182.00"
myprocurement_export (11).xlsx,95,TENDER PEROLEHAN PEMBAHARUAN LESEN PERISIAN BAGI PENGOPERASIAN PUSAT DATA (DC) DAN PUSAT PEMULIHAN BENCANA (DRC) JPPKK BAGI TEMPOH TIGA TAHUN,QT250000000022229,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN TINGGI,CDS SYNERGY (M)  SDN. BHD.,"SUITE 4805-3-2,  JALAN PERDANA, CBD PERDANA 2, CYBER 12 SEPANG 63000 SELANGOR",11/13/25 4:41,12/2/25 4:41,"2,020,780.00"
myprocurement_export (12).xlsx,45,PEMBAHARUAN LANGGANAN LESEN APPLICATION PERFORMANCE MONITORING (APM) KEMENTERIAN PENDIDIKAN (KPM),QT250000000028572,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN MALAYSIA,MSP SYSTEMS (M) SDN. BHD.,"UNIT C1-3-1, BLOK C1, SOLARIS DUTAMAS , NO 1 JALAN DUTAMAS 1, HARTAMAS HEIGHTS TIADA MAKLUMAT DAERAH 50480 WILAYAH PERSEKUTUAN KUALA LUMPUR",11/13/25 4:41,11/25/25 4:41,"6,397,800.00"
myprocurement_export (12).xlsx,52,"TENDER PERKHIDMATAN KAWALAN KESELAMATAN TANPA SENJATA API DI POLITEKNIK SULTAN AZLAN SHAH, BEHRANG PERAK BAGI TEMPOH TIGA (3) TAHUN.",QT250000000016294,Perkhidmatan Bukan Perunding,KEMENTERIAN PENDIDIKAN TINGGI,INSIGHT ALLIANCE SECURITY SERVICES SDN. BHD.,"SUITE 7D, 4TH FLOOR, BLOCK 1, WORLDWIDE BUSINESS PARK, JALAN TINJU 13/50 PETALING 40100 SELANGOR",11/13/25 4:41,11/24/25 4:41,"3,336,163.20"
myprocurement_export (13).xlsx,84,"[FTA(CPTPP)] TENDER PEMBEKALAN BRIMONIDINE TARTRATE 0.15% OPHTHALMIC SEBANYAK 1,245,380 BOTOL DI FASILITI  FASILITI KEMENTERIAN KESIHATAN MALAYSIA, KEMENTERIAN PENDIDIKAN TINGGI DAN KEMENTERIAN PERTAHANAN MALAYSIA BAGI TEMPOH TIGA TAHUN (POOL PROCUREMENT)",QT250000000005379,Bekalan,KEMENTERIAN KESIHATAN,PRIMABUMI SDN. BHD.,"3RD FLOOR, WISMA PRIMA, 17, JALAN SRI SEMANTAN SATU, DAMANSARA HEIGHTS TIADA MAKLUMAT DAERAH 50490 WILAYAH PERSEKUTUAN KUALA LUMPUR",11/12/25 18:41,TIADA MAKLUMAT,"11,831,110.00"
